No.,Time,PM2.5 [ug/m3] - _zone_1,PM2.5 [ug/m3] - _zone_2,PM2.5 [ug/m3] - _zone_3,PM2.5 [ug/m3] - _zone_4,PM2.5 [ug/m3] - _zone_5,PM2.5 [ug/m3] - _zone_6,PM2.5 [ug/m3] - _zone_7
600,1/24 24:00:00 Tue,3.5078227519989,2.9909245967865,2.98893666267395,2.9898099899292,2.916748046875,2.99094295501709,2.99183869361877
601,1/25 00:00:00 Wed,3.5078227519989,2.9909245967865,2.98893666267395,2.9898099899292,2.916748046875,2.99094295501709,2.99183869361877
602,1/25 01:00:00 Wed,1.74513113498688,1.01575970649719,1.052414894104,1.01770627498627,1.78459095954895,1.01574790477753,1.01466310024261
603,1/25 02:00:00 Wed,3.25700974464417,3.97896289825439,3.92574644088745,3.97635197639465,2.98372316360474,3.97900795936584,3.9795708656311
604,1/25 03:00:00 Wed,2.36916899681091,2.01049995422363,2.05669665336609,2.01182436943054,2.53245878219604,2.01103687286377,2.0123131275177
605,1/25 04:00:00 Wed,1.16507077217102,1.00470125675201,1.03118312358856,1.00529944896698,1.2921667098999,1.00491881370544,1.00589740276337
606,1/25 05:00:00 Wed,2.80674815177917,2.99383187294006,2.93509531021118,2.99301934242249,2.64321780204773,2.99357867240906,2.99096441268921
607,1/25 06:00:00 Wed,2.09256935119629,2.00308537483215,2.03223824501038,2.00349140167236,2.16695404052734,2.00321054458618,2.00451564788818
608,1/25 07:00:00 Wed,4.45476579666138,4.98221445083618,4.9159517288208,4.97999429702759,4.16129064559937,4.98138761520386,4.97992563247681
609,1/25 08:00:00 Wed,6.8408465385437,6.99487257003784,6.92480754852295,6.99419164657593,6.6556191444397,6.99467372894287,6.99232530593872
610,1/25 09:00:00 Wed,7.87274980545044,7.99581098556519,7.96742343902588,7.9952712059021,7.77695226669312,7.99562788009644,7.99428701400757
611,1/25 10:00:00 Wed,0.843141198158264,0.0265285857021809,0.304195284843445,0.0300148576498032,1.62951707839966,0.0276003126055002,0.0390414819121361
612,1/25 11:00:00 Wed,8.23535823822021,8.96549510955811,8.84931087493896,8.9601469039917,7.46328210830688,8.94593906402588,8.8953218460083
613,1/25 12:00:00 Wed,4.71971940994263,3.07902073860168,3.14296507835388,3.08891987800598,5.40532779693604,3.08394074440002,3.09703755378723
614,1/25 13:00:00 Wed,4.41942977905273,4.97412395477295,4.93067502975464,4.97089958190918,4.55677080154419,4.97414255142212,4.97627925872803
615,1/25 14:00:00 Wed,5.84663248062134,6.97629356384277,6.91679906845093,6.97331571578979,5.66457557678223,6.97632265090942,6.97847270965576
616,1/25 15:00:00 Wed,5.04673433303833,4.04955053329468,4.06938123703003,4.05571174621582,5.03797006607056,4.05550193786621,4.063796043396
617,1/25 16:00:00 Wed,4.71818161010742,4.98177099227905,4.97065830230713,4.97947597503662,4.77209043502808,4.98081159591675,4.98095226287842
618,1/25 17:00:00 Wed,4.37876987457275,4.0177960395813,4.02676439285278,4.02006149291992,4.30863571166992,4.01879549026489,4.01858949661255
619,1/25 18:00:00 Wed,4.59707021713257,4.98447847366333,4.97698211669922,4.98249340057373,4.63883829116821,4.98367977142334,4.98404455184937
620,1/25 19:00:00 Wed,5.30139255523682,5.98690271377563,5.9655613899231,5.98511505126953,5.50029897689819,5.98807334899902,5.9902172088623
621,1/25 20:00:00 Wed,4.10528707504272,3.02728581428528,3.10020184516907,3.03072810173035,4.30276584625244,3.02725529670715,3.02491450309753
622,1/25 21:00:00 Wed,4.1969838142395,4.97945356369019,4.95093727111816,4.97667741775513,4.28279590606689,4.98112010955811,4.98298358917236
623,1/25 22:00:00 Wed,6.07118272781372,6.98269891738892,6.92284107208252,6.98051071166992,5.92672204971313,6.98271608352661,6.9841480255127
624,1/25 23:00:00 Wed,7.39274930953979,7.98245286941528,7.98346042633057,7.98026943206787,7.35296630859375,7.97997236251831,7.97786378860474
625,1/25 24:00:00 Wed,9.58661651611328,11.960057258606,11.9341993331909,11.9548768997192,9.54117012023926,11.9590063095093,11.9615545272827
626,1/26 00:00:00 Thu,9.58661651611328,11.960057258606,11.9341993331909,11.9548768997192,9.54117012023926,11.9590063095093,11.9615545272827
627,1/26 01:00:00 Thu,9.86340236663818,9.03144264221191,9.04883670806885,9.03548049926758,9.85540962219238,9.03275966644287,9.03148078918457
628,1/26 02:00:00 Thu,7.90033912658691,7.03082990646362,7.04192781448364,7.03479146957397,7.70142364501953,7.03298664093018,7.03316164016724
629,1/26 03:00:00 Thu,5.96708202362061,5.024742603302,5.03294277191162,5.02796697616577,5.79191637039185,5.02634191513062,5.02617216110229
630,1/26 04:00:00 Thu,6.61113739013672,7.974289894104,7.9329400062561,7.97041511535645,6.71960544586182,7.97592210769653,7.97831010818481
631,1/26 05:00:00 Thu,4.84005880355835,4.03941869735718,4.05612230300903,4.04426860809326,5.13696146011353,4.04729413986206,4.05823802947998
632,1/26 06:00:00 Thu,6.59715604782104,6.97892618179321,6.93679618835449,6.97647428512573,6.37384510040283,6.97891902923584,6.98047780990601
633,1/26 07:00:00 Thu,7.33092784881592,7.99221038818359,7.9821891784668,7.99115037918091,7.49510192871094,7.99237298965454,7.99314260482788
634,1/26 08:00:00 Thu,9.01497268676758,10.976658821106,10.9435176849365,10.9737224578857,9.69803810119629,10.9765682220459,10.9787950515747
635,1/26 09:00:00 Thu,10.0604057312012,10.007306098938,10.0164203643799,10.0082187652588,10.2164306640625,10.007285118103,10.0066471099854
636,1/26 10:00:00 Thu,6.0641565322876,5.05130767822266,5.07147026062012,5.05730485916138,6.57297801971436,5.06112384796143,5.0749249458313
637,1/26 11:00:00 Thu,4.49066400527954,4.00799083709717,4.02879810333252,4.00900888442993,4.65098524093628,4.00797510147095,4.00721597671509
638,1/26 12:00:00 Thu,7.08521175384521,9.92041683197021,9.8920373916626,9.91016292572021,7.64098453521729,9.91527652740479,9.91566848754883
639,1/26 13:00:00 Thu,6.61868667602539,4.05336332321167,4.12636518478394,4.06042051315308,6.59236526489258,4.0509181022644,4.04583549499512
640,1/26 14:00:00 Thu,3.21258854866028,2.02738499641418,2.03044581413269,2.03084468841553,3.64435243606567,2.03517508506775,2.04296565055847
641,1/26 15:00:00 Thu,2.17636847496033,2.0005099773407,2,2.00058603286743,2.40659427642822,2.00065040588379,2.00079774856567
642,1/26 16:00:00 Thu,3.39429879188538,3.97723913192749,3.97033166885376,3.97444152832031,3.18373608589172,3.97325301170349,3.96940469741821
643,1/26 17:00:00 Thu,1.02976107597351,0.0406653992831707,0.0591085590422153,0.0456074997782707,1.49494457244873,0.048666775226593,0.0562421567738056
644,1/26 18:00:00 Thu,2.67930674552917,3.96225643157959,3.94111084938049,3.95760059356689,2.31055855751038,3.95994520187378,3.95514321327209
645,1/26 19:00:00 Thu,3.90270161628723,3.99940323829651,4,3.99933052062988,3.62771272659302,3.9975438117981,3.99579071998596
646,1/26 20:00:00 Thu,2.06238484382629,1.0224769115448,1.06782782077789,1.02524590492249,2.24288034439087,1.02239465713501,1.0204998254776
647,1/26 21:00:00 Thu,1.83932626247406,1.99524903297424,1.9745968580246,1.9946528673172,1.79727256298065,1.99500560760498,1.99458813667297
648,1/26 22:00:00 Thu,0.455925583839417,0.0134061258286238,0.0442478731274605,0.015049840323627,0.649885833263397,0.0133844250813127,0.0125319212675095
649,1/26 23:00:00 Thu,0.00935197155922651,1.24928412934504E-16,0.00100970582570881,4.77398992259075E-16,0.0480933077633381,1.28612503329248E-16,9.47578934466938E-17
650,1/26 24:00:00 Thu,2.48119688034058,2.98551630973816,2.91942596435547,2.98370409011841,2.1580753326416,2.98484635353088,2.98373603820801
651,1/27 00:00:00 Fri,2.48119688034058,2.98551630973816,2.91942596435547,2.98370409011841,2.1580753326416,2.98484635353088,2.98373603820801
652,1/27 01:00:00 Fri,2.15541529655457,2.00466632843018,2.0249285697937,2.00525093078613,2.22752499580383,2.00489354133606,2.00534009933472
653,1/27 02:00:00 Fri,2.00150108337402,2,2.00015354156494,2,2.01151919364929,2.00000357627869,2
654,1/27 03:00:00 Fri,2.70159006118774,2.99261784553528,2.9791886806488,2.99171376228333,2.62492895126343,2.9926393032074,2.99327540397644
655,1/27 04:00:00 Fri,2.35997295379639,2.00775647163391,2.01984524726868,2.00870823860168,2.33647894859314,2.00773572921753,2.00698566436768
656,1/27 05:00:00 Fri,4.91991138458252,5.97351980209351,5.90998363494873,5.97025585174561,4.59370040893555,5.97355604171753,5.97524213790894
657,1/27 06:00:00 Fri,3.50125765800476,3.01402187347412,3.07694673538208,3.01578283309937,3.75169587135315,3.01469945907593,3.01600122451782
658,1/27 07:00:00 Fri,1.46572148799896,1.013179063797,1.04319274425507,1.01479744911194,1.69773876667023,1.01316106319427,1.01233124732971
659,1/27 08:00:00 Fri,0.408781230449677,0.00771585619077086,0.0204761493951082,0.00866235047578812,0.445219963788986,0.00769518595188856,0.00694881705567241
660,1/27 09:00:00 Fri,0.965400874614716,1.98160552978516,1.97055351734161,1.97929716110229,1.33258032798767,1.98033738136292,1.98031854629517
661,1/27 10:00:00 Fri,3.02509522438049,4.97628164291382,4.9310884475708,4.97335624694824,3.91930913925171,4.97631311416626,4.97860050201416
662,1/27 11:00:00 Fri,1.83106744289398,0.0402942150831223,0.099337138235569,0.045261062681675,1.62307190895081,0.0402412787079811,0.0363748446106911
663,1/27 12:00:00 Fri,2.35734701156616,2.97831153869629,2.95545744895935,2.97556495666504,2.14055728912354,2.97513937950134,2.964430809021
664,1/27 13:00:00 Fri,1.47883522510529,1.01660418510437,1.03167009353638,1.01867604255676,1.61388146877289,1.01838982105255,1.0245281457901
665,1/27 14:00:00 Fri,2.58167886734009,2.98647999763489,2.96837258338928,2.9847526550293,2.37028384208679,2.98226571083069,2.9732711315155
666,1/27 15:00:00 Fri,2.09692883491516,2.00342011451721,2.01445651054382,2.0040180683136,2.20495963096619,2.00629186630249,2.01239705085754
667,1/27 16:00:00 Fri,2.00002479553223,2,2,2,2.00340843200684,2.00003147125244,2.00008535385132
668,1/27 17:00:00 Fri,0.284784734249115,0.00994587782770395,0.0312530472874641,0.0112564563751221,0.523071765899658,0.0154010904952884,0.026318583637476
669,1/27 18:00:00 Fri,2.48841118812561,2.98287010192871,2.95211744308472,2.98064303398132,2.13458275794983,2.97479510307312,2.95951366424561
670,1/27 19:00:00 Fri,3.92227125167847,3.99688172340393,3.98621797561646,3.99638700485229,3.81000924110413,3.99436688423157,3.98865389823914
671,1/27 20:00:00 Fri,2.19933748245239,2.00739741325378,2.02937340736389,2.00841021537781,2.42188572883606,2.01306533813477,2.02487921714783
672,1/27 21:00:00 Fri,2.89150142669678,2.99613070487976,2.98520135879517,2.99560379981995,2.77610635757446,2.99317193031311,2.98713350296021
673,1/27 22:00:00 Fri,4.78991603851318,4.99251365661621,4.97040605545044,4.99148797988892,4.53565168380737,4.98636674880981,4.97379589080811
674,1/27 23:00:00 Fri,0.405785411596298,0.0167569480836391,0.0697603225708008,0.019326439127326,0.906632900238037,0.0286023430526257,0.056671816855669
675,1/27 24:00:00 Fri,4.60041093826294,4.98336505889893,4.93035173416138,4.98082160949707,4.13318634033203,4.97191858291626,4.94461441040039
676,1/28 00:00:00 Sat,4.60041093826294,4.98336505889893,4.93035173416138,4.98082160949707,4.13318634033203,4.97191858291626,4.94461441040039
677,1/28 01:00:00 Sat,2.22612690925598,2.00968313217163,2.04109930992126,2.01116633415222,2.48630428314209,2.01611757278442,2.03174519538879
678,1/28 02:00:00 Sat,2.00005745887756,2.00000023841858,1.99999988079071,2.00000023841858,2.00776839256287,2.00006604194641,2.0001745223999
679,1/28 03:00:00 Sat,2,2,2,2,2.0002179145813,2.00000190734863,2.0000057220459
680,1/28 04:00:00 Sat,4.66977882385254,4.98829126358032,4.95558643341064,4.98669815063477,4.29255628585815,4.97909212112427,4.96053457260132
681,1/28 05:00:00 Sat,4.10343170166016,4.00371837615967,4.01512002944946,4.00424242019653,4.21543025970459,4.00665855407715,4.01285839080811
682,1/28 06:00:00 Sat,4.00000619888306,4.00000476837158,4,4.00000619888306,4.00153398513794,4.00001859664917,4.00004529953003
683,1/28 07:00:00 Sat,5.8189640045166,5.99242925643921,5.96912908554077,5.99124097824097,5.61542892456055,5.98752021789551,5.97554874420166
684,1/28 08:00:00 Sat,5.0825023651123,5.0035343170166,5.01526069641113,5.00408029556274,5.17657041549683,5.00580978393555,5.01143550872803
685,1/28 09:00:00 Sat,4.33223152160645,4.01503133773804,4.02432918548584,4.01691675186157,4.39956188201904,4.01563310623169,4.01514577865601
686,1/28 10:00:00 Sat,4.71210956573486,4.98497009277344,4.97952842712402,4.98311567306519,4.67923784255981,4.98329925537109,4.98102998733521
687,1/28 11:00:00 Sat,6.38100624084473,6.97188234329224,6.96098232269287,6.96844244003296,6.1417088508606,6.96774244308472,6.96322107315063
688,1/28 12:00:00 Sat,7.84054613113403,7.99168157577515,7.98257970809937,7.99064445495605,7.7046365737915,7.98890018463135,7.98203086853027
689,1/28 13:00:00 Sat,1.69583201408386,0.102378718554974,0.145240798592567,0.114893913269043,2.18812203407288,0.114380866289139,0.131589561700821
690,1/28 14:00:00 Sat,5.86259841918945,6.94360256195068,6.88167905807495,6.93660640716553,5.29957962036133,6.92645025253296,6.89184904098511
691,1/28 15:00:00 Sat,6.99541568756104,6.99946165084839,7,6.99939775466919,6.948805809021,6.99916505813599,6.99859666824341
692,1/28 16:00:00 Sat,6.99998474121094,6.99998664855957,7,6.99998474121094,6.99864149093628,6.9999794960022,6.99996566772461
693,1/28 17:00:00 Sat,7.77728652954102,7.98857593536377,7.98369264602661,7.98718643188477,7.67653703689575,7.98689699172974,7.98474597930908
694,1/28 18:00:00 Sat,7.30368041992188,7.01003217697144,7.01597023010254,7.01125240325928,7.41331958770752,7.01186752319336,7.01362943649292
695,1/28 19:00:00 Sat,7.76008653640747,7.98942565917969,7.9843544960022,7.98814821243286,7.67280530929565,7.98754501342773,7.985032081604
696,1/28 20:00:00 Sat,6.74711227416992,6.01996040344238,6.03164291381836,6.0224084854126,6.93962383270264,6.02102088928223,6.02072048187256
697,1/28 21:00:00 Sat,6.80833339691162,6.99057006835938,6.98460721969604,6.98941373825073,6.77724027633667,6.98879671096802,6.98637628555298
698,1/28 22:00:00 Sat,8.19731044769287,8.98041248321533,8.96847248077393,8.97798156738281,8.03348064422607,8.97955703735352,8.98025321960449
699,1/28 23:00:00 Sat,10.9056453704834,15.9398250579834,15.8853187561035,15.931923866272,13.0491638183594,15.9399032592773,15.9460496902466
700,1/28 24:00:00 Sat,12.2423191070557,12.0326452255249,12.0675439834595,12.0367164611816,13.4579162597656,12.0325937271118,12.0294227600098
701,1/29 00:00:00 Sun,12.2423191070557,12.0326452255249,12.0675439834595,12.0367164611816,13.4579162597656,12.0325937271118,12.0294227600098
702,1/29 01:00:00 Sun,11.3977403640747,11.0096426010132,11.0144853591919,11.0108575820923,11.6196336746216,11.0107269287109,11.0138969421387
703,1/29 02:00:00 Sun,11.0708208084106,11.0000009536743,11.0009765625,11.0000009536743,11.0861301422119,11,11
704,1/29 03:00:00 Sun,11.0153503417969,11,11.0001516342163,11,11.0120944976807,11,11
705,1/29 04:00:00 Sun,9.55191040039063,7.0319037437439,7.07167530059814,7.03632783889771,8.55985641479492,7.03139400482178,7.0282244682312
706,1/29 05:00:00 Sun,8.81046390533447,8.98412704467773,8.97169876098633,8.98218250274658,8.38278293609619,8.98391532897949,8.98516368865967
707,1/29 06:00:00 Sun,10.2485160827637,10.9813375473022,10.9722595214844,10.9790334701538,9.90814018249512,10.9789505004883,10.9738636016846
708,1/29 07:00:00 Sun,12.1949167251587,12.9814424514771,12.9722347259521,12.9791460037231,11.7964735031128,12.9801378250122,12.9782228469849
709,1/29 08:00:00 Sun,9.80514621734619,9.03664398193359,9.05360412597656,9.04107189178467,10.1880283355713,9.0441427230835,9.05471229553223
710,1/29 09:00:00 Sun,9.07112216949463,9.00006866455078,9.00069141387939,9.00008869171143,9.18760013580322,9.00000762939453,9.0000057220459
711,1/29 10:00:00 Sun,8.29174518585205,7.01872205734253,7.02927160263062,7.02116537094116,8.21917343139648,7.01940774917603,7.01849031448364
712,1/29 11:00:00 Sun,8.55362510681152,9.97492504119873,9.94843673706055,9.97159767150879,8.77486991882324,9.97552680969238,9.97835445404053
713,1/29 12:00:00 Sun,7.69335460662842,4.05286931991577,4.0946626663208,4.05976676940918,6.43799161911011,4.05356740951538,4.04923057556152
714,1/29 13:00:00 Sun,7.48887729644775,8.95450687408447,8.92218589782715,8.94882965087891,7.14393186569214,8.95352458953857,8.95662307739258
715,1/29 14:00:00 Sun,7.51754903793335,6.0266809463501,6.05026817321777,6.03010940551758,6.9755163192749,6.02667379379272,6.02398872375488
716,1/29 15:00:00 Sun,6.48861932754517,3.02792763710022,3.05337691307068,3.0316948890686,4.4008264541626,3.02789759635925,3.02503991127014
717,1/29 16:00:00 Sun,6.1091742515564,6.96487855911255,6.93416452407837,6.9604697227478,5.52589082717896,6.9648814201355,6.96839761734009
718,1/29 17:00:00 Sun,5.97492551803589,5.01730585098267,5.03671026229858,5.01962232589722,5.63848352432251,5.01697111129761,5.01525688171387
719,1/29 18:00:00 Sun,5.78535556793213,5.99156904220581,5.98392772674561,5.99050378799438,5.66924047470093,5.99160194396973,5.99253273010254
720,1/29 19:00:00 Sun,7.83719062805176,7.99481725692749,7.93593835830688,7.99413919448853,7.62635040283203,7.99460363388062,7.99247121810913
721,1/29 20:00:00 Sun,7.17826700210571,7.00623989105225,7.02210187911987,7.00700235366821,7.26664781570435,7.00623273849487,7.00595998764038
722,1/29 21:00:00 Sun,8.39232635498047,10.9673318862915,10.9380435943604,10.9630527496338,9.49685478210449,10.9673538208008,10.9706678390503
723,1/29 22:00:00 Sun,9.82210254669189,10.0065326690674,10.0097093582153,10.0073404312134,10.2033052444458,10.006516456604,10.006067276001
724,1/29 23:00:00 Sun,10.2826471328735,10.9919128417969,10.9846363067627,10.9908466339111,10.6450901031494,10.9919195175171,10.9927406311035
725,1/29 24:00:00 Sun,10.2034330368042,10.0065240859985,10.0207862854004,10.0073299407959,10.3334245681763,10.0065078735352,10.0060567855835
726,1/30 00:00:00 Mon,10.2034330368042,10.0065240859985,10.0207862854004,10.0073299407959,10.3334245681763,10.0065078735352,10.0060567855835
727,1/30 01:00:00 Mon,9.72203636169434,9.00797557830811,9.01516056060791,9.00903034210205,9.40978717803955,9.00796985626221,9.00715827941895
728,1/30 02:00:00 Mon,9.88280391693115,10.9843626022339,10.9703979492188,10.982325553894,10.3050556182861,10.9843721389771,10.9859552383423
729,1/30 03:00:00 Mon,9.6515998840332,8.0232458114624,8.04400253295898,8.02627372741699,9.02646446228027,8.02323246002197,8.02087879180908
730,1/30 04:00:00 Mon,9.46892929077148,9.98501968383789,9.97185325622559,9.98312187194824,9.37852478027344,9.98502254486084,9.98652648925781
731,1/30 05:00:00 Mon,12.043267250061,12.9827890396118,12.9170770645142,12.9806432723999,11.8902006149292,12.9828672409058,12.9833974838257
732,1/30 06:00:00 Mon,11.1692247390747,11.0053472518921,11.0586547851563,11.0060434341431,11.3533954620361,11.005576133728,11.0074491500854
733,1/30 07:00:00 Mon,15.1159477233887,15.9702434539795,15.8981351852417,15.9666080474854,14.6567306518555,15.9703016281128,15.9719343185425
734,1/30 08:00:00 Mon,13.2598485946655,13.0080986022949,13.085880279541,13.0091505050659,13.5195598602295,13.0084447860718,13.0111951828003
735,1/30 09:00:00 Mon,12.1460523605347,12.0046062469482,12.0256719589233,12.0051832199097,12.2609758377075,12.0048141479492,12.005163192749
736,1/30 10:00:00 Mon,8.30013656616211,6.04645490646362,6.11024236679077,6.05217313766479,8.33465003967285,6.04633331298828,6.04170083999634
737,1/30 11:00:00 Mon,5.91263866424561,5.00801467895508,5.02825689315796,5.00900030136108,5.71241283416748,5.00798845291138,5.00721168518066
738,1/30 12:00:00 Mon,7.31176567077637,7.98114824295044,7.91766834259033,7.97880792617798,6.99492692947388,7.98103618621826,7.9809741973877
739,1/30 13:00:00 Mon,8.29259014129639,8.98998546600342,8.98329639434814,8.98871612548828,8.45549201965332,8.98969554901123,8.99023246765137
740,1/30 14:00:00 Mon,2.62905311584473,1.04831373691559,1.12585353851318,1.05458283424377,3.7158088684082,1.07507836818695,1.11867904663086
741,1/30 15:00:00 Mon,6.97683048248291,12.8901357650757,12.7528686523438,12.8766660690308,8.15071868896484,12.8903322219849,12.9014348983765
742,1/30 16:00:00 Mon,8.86241340637207,7.05749130249023,7.10795879364014,7.06473922729492,8.86142253875732,7.05747604370117,7.05170726776123
743,1/30 17:00:00 Mon,4.54072999954224,1.05023264884949,1.17260086536407,1.05642414093018,3.97044014930725,1.05008375644684,1.04580807685852
744,1/30 18:00:00 Mon,3.50583362579346,3.98501634597778,3.91532635688782,3.98312783241272,3.31428670883179,3.98421835899353,3.98251247406006
745,1/30 19:00:00 Mon,4.63068819046021,5.98181390762329,5.96554851531982,5.97944593429565,5.05908632278442,5.98182535171509,5.98366785049438
746,1/30 20:00:00 Mon,5.77623987197876,6.00000095367432,5.98952198028564,6.00000095367432,5.87196731567383,6.00000047683716,6.00000047683716
747,1/30 21:00:00 Mon,7.49079847335815,7.98575305938721,7.94857215881348,7.98399686813354,7.24569988250732,7.98578357696533,7.98662137985229
748,1/30 22:00:00 Mon,7.25171709060669,6.01786947250366,6.0337963104248,6.02018785476685,6.7258882522583,6.0178599357605,6.01605319976807
749,1/30 23:00:00 Mon,7.03461122512817,6.99144983291626,6.98406553268433,6.99040031433105,6.68815851211548,6.99144792556763,6.9922981262207
750,1/30 24:00:00 Mon,7.7051477432251,8.98313617706299,8.95536708831787,8.98106002807617,8.12126731872559,8.98317527770996,8.9848575592041
751,1/31 00:00:00 Tue,7.7051477432251,8.98313617706299,8.95536708831787,8.98106002807617,8.12126731872559,8.98317527770996,8.9848575592041
752,1/31 01:00:00 Tue,7.85350847244263,7.01739454269409,7.03276252746582,7.01961803436279,7.7003116607666,7.01738882064819,7.01563835144043
753,1/31 02:00:00 Tue,7.76270914077759,7.9913911819458,7.98385524749756,7.99030828475952,7.68587732315063,7.99139213562012,7.99225425720215
754,1/31 03:00:00 Tue,8.0258731842041,8.99096012115479,8.98277568817139,8.98975372314453,8.54372406005859,8.99096870422363,8.99188995361328
755,1/31 04:00:00 Tue,7.59844970703125,5.03551721572876,5.06721019744873,5.04013729095459,6.58830213546753,5.03549671173096,5.03190326690674
756,1/31 05:00:00 Tue,6.94511318206787,5.99204444885254,5.98551368713379,5.99115467071533,5.81160449981689,5.9920334815979,5.99280452728271
757,1/31 06:00:00 Tue,7.01060152053833,7.98240804672241,7.96682024002075,7.98014831542969,7.14581346511841,7.98241519927979,7.98418855667114
758,1/31 07:00:00 Tue,6.58890151977539,4.03554534912109,4.06726169586182,4.04016828536987,5.53446388244629,4.03552532196045,4.03192901611328
759,1/31 08:00:00 Tue,5.75580263137817,4.00104379653931,4.00259876251221,4.00133848190308,4.21963357925415,4.00102615356445,4.00088310241699
760,1/31 09:00:00 Tue,5.01265573501587,3.0098237991333,3.01906633377075,3.01122307777405,3.45143008232117,3.00980520248413,3.00878262519836
761,1/31 10:00:00 Tue,4.74955463409424,4.98540830612183,4.96899604797363,4.98357772827148,4.26594734191895,4.98424577713013,4.97629690170288
762,1/31 11:00:00 Tue,6.6121940612793,6.98779582977295,6.96895885467529,6.9862208366394,6.28189849853516,6.98141098022461,6.97095918655396
763,1/31 12:00:00 Tue,9.56555366516113,9.985595703125,9.95374774932861,9.98368549346924,9.13112831115723,9.97594451904297,9.95776462554932
764,1/31 13:00:00 Tue,9.12396335601807,9.00431442260742,9.01609897613525,9.00489902496338,9.23110389709473,9.00735187530518,9.01354026794434
765,1/31 14:00:00 Tue,7.28788948059082,7.01014804840088,7.03381299972534,7.01149272918701,7.55285978317261,7.01608657836914,7.02826547622681
766,1/31 15:00:00 Tue,12.2496881484985,12.9743509292603,12.9014320373535,12.9708585739136,11.4633569717407,12.9549360275269,12.9147071838379
767,1/31 16:00:00 Tue,7.83810234069824,7.02881956100464,7.09953594207764,7.03266906738281,8.59141159057617,7.04766178131104,7.08500576019287
768,1/31 17:00:00 Tue,4.37716722488403,4.01302671432495,4.04931402206421,4.01479387283325,4.8526668548584,4.02365446090698,4.04468679428101
769,1/31 18:00:00 Tue,4.86427164077759,4.99501705169678,4.98308038711548,4.99435663223267,4.77363586425781,4.99279594421387,4.98726272583008
770,1/31 19:00:00 Tue,6.80732297897339,6.99250173568726,6.96868085861206,6.99134159088135,6.56878185272217,6.9869179725647,6.97405529022217
771,1/31 20:00:00 Tue,6.07000255584717,6.00319671630859,6.01486539840698,6.00369262695313,6.14692306518555,6.00513935089111,6.01008272171021
772,1/31 21:00:00 Tue,6.00000953674316,6,6,6,6.00166273117065,6.00001573562622,6.00003862380981
773,1/31 22:00:00 Tue,10.4286403656006,10.9799013137817,10.9197521209717,10.9771480560303,9.74671459197998,10.9634599685669,10.9297647476196
774,1/31 23:00:00 Tue,6.60176610946655,6.02108478546143,6.07912015914917,6.02394247055054,7.23539161682129,6.03696060180664,6.06889486312866
775,1/31 24:00:00 Tue,6.0007266998291,6.00000381469727,6,6.00000429153442,6.04106998443604,6.00034379959106,6.00084400177002
